month,product_subgroup,production_type,region,price_value,unit_name
2020-08,Tilsit,Conventionnel,Suisse,14.31,kg
2020-08,Brie CH 45%,Bio,Suisse,21.94,kg
2020-08,Camembert 60%,Conventionnel,Suisse,18.32,kg
2020-08,Demi-crème,Conventionnel,Suisse,4.82,Litre
2020-08,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-08,Mozzarella,Bio,Suisse,14.6,kg
2020-08,Emmentaler,Conventionnel,Suisse,18.71,kg
2020-08,Tilsit,Conventionnel,Suisse,16.5,kg
2020-08,Tilsit,Bio,Suisse,21.51,kg
2020-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2020-08,Gruyère,Conventionnel,Suisse,21.33,kg
2020-08,Beurre de choix,Conventionnel,Suisse,16.15,kg
2020-08,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.47,kg
2020-08,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-08,Crème à café,Conventionnel,Suisse,3.62,Litre
2020-08,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-08,Vacherin fribourgeois,Conventionnel,Suisse,19.23,kg
2020-08,Fromage à raclette,Conventionnel,Suisse,18.48,kg
2020-08,Lait entier,Bio,Suisse,1.79,Litre
2020-08,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-08,Yogourt nature,Bio,Suisse,3.78,kg
2020-08,Lait entier,Bio,Suisse,1.8,Litre
2020-08,Cottage cheese,Conventionnel,Suisse,8.0,kg
2020-08,Tomme,Conventionnel,Suisse,18.8,kg
2020-08,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-08,Lait drink,Bio,Suisse,1.79,Litre
2020-08,Beurre de cuisine,Conventionnel,Suisse,13.08,kg
2020-08,Emmentaler,Bio,Suisse,21.29,kg
2020-08,Lait drink,Conventionnel,Suisse,1.3,Litre
2020-08,Sbrinz,Conventionnel,Suisse,23.58,kg
2020-08,Gruyère,Bio,Suisse,23.08,kg
2020-08,Gruyère,Conventionnel,Suisse,16.89,kg
2020-08,Emmentaler,Conventionnel,Suisse,16.29,kg
2020-07,Lait drink,Bio,Suisse,1.8,Litre
2020-07,"Yogourt, autres fruits",Conventionnel,Suisse,2.94,kg
2020-07,Gruyère,Conventionnel,Suisse,20.19,kg
2020-07,Sbrinz,Conventionnel,Suisse,23.58,kg
2020-07,Beurre de choix,Conventionnel,Suisse,16.15,kg
2020-07,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-07,Emmentaler,Conventionnel,Suisse,15.41,kg
2020-07,Appenzell,Conventionnel,Suisse,17.49,kg
2020-07,Mozzarella,Bio,Suisse,14.6,kg
2020-07,Gruyère,Bio,Suisse,23.08,kg
2020-07,Beurre de choix,Bio,Suisse,19.85,kg
2020-07,Emmentaler,Bio,Suisse,21.29,kg
2020-07,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-07,Emmentaler,Conventionnel,Suisse,19.77,kg
2020-07,Tomme,Conventionnel,Suisse,17.9,kg
2020-07,Tilsit,Conventionnel,Suisse,17.43,kg
2020-07,Cottage cheese,Conventionnel,Suisse,7.95,kg
2020-07,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-07,"Yogourt, autres fruits",Bio,Suisse,4.56,kg
2020-07,Lait drink,Conventionnel,Suisse,1.36,Litre
2020-07,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-07,Mozzarella,Conventionnel,Suisse,9.93,kg
2020-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.47,kg
2020-07,Tilsit,Conventionnel,Suisse,13.55,kg
2020-07,Fromage à raclette,Conventionnel,Suisse,20.66,kg
2020-07,Crème entière,Conventionnel,Suisse,6.2,Litre
2020-07,Yogourt nature,Bio,Suisse,3.78,kg
2020-07,Crème à café,Conventionnel,Suisse,3.62,Litre
2020-07,Appenzell,Conventionnel,Suisse,15.75,kg
2020-07,Brie CH 45%,Bio,Suisse,21.94,kg
2020-07,Beurre à rôtir,Conventionnel,Suisse,17.96,kg
2020-07,Camembert 60%,Conventionnel,Suisse,18.48,kg
2020-07,Lait entier,Bio,Suisse,1.8,Litre
2020-07,Demi-crème,Conventionnel,Suisse,4.74,Litre
2020-07,Tilsit,Bio,Suisse,21.51,kg
2020-07,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-07,Beurre de cuisine,Conventionnel,Suisse,13.28,kg
2020-07,Lait drink,Bio,Suisse,1.79,Litre
2020-07,Gruyère,Conventionnel,Suisse,16.51,kg
2020-07,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-07,Lait entier,Bio,Suisse,1.79,Litre
2020-07,Vacherin fribourgeois,Conventionnel,Suisse,19.23,kg
2020-07,Lait entier,Conventionnel,Suisse,1.29,Litre
2020-07,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-07,Crème entière,Bio,Suisse,13.45,Litre
2020-06,Tilsit,Conventionnel,Suisse,14.31,kg
2020-06,Tilsit,Bio,Suisse,21.51,kg
2020-06,Brie CH 45%,Bio,Suisse,21.94,kg
2020-06,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-06,Gruyère,Bio,Suisse,23.08,kg
2020-06,Sbrinz,Conventionnel,Suisse,23.58,kg
2020-06,Yogourt nature,Bio,Suisse,3.78,kg
2020-06,Tomme,Conventionnel,Suisse,18.8,kg
2020-06,Emmentaler,Bio,Suisse,21.29,kg
2020-06,Fromage à raclette,Conventionnel,Suisse,20.77,kg
2020-06,Lait entier,Bio,Suisse,1.8,Litre
2020-06,Demi-crème,Conventionnel,Suisse,4.8,Litre
2020-06,Crème entière,Conventionnel,Suisse,6.08,Litre
2020-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.47,kg
2020-06,Beurre de choix,Conventionnel,Suisse,15.65,kg
2020-06,Lait drink,Bio,Suisse,1.79,Litre
2020-06,Appenzell,Conventionnel,Suisse,17.49,kg
2020-06,Gruyère,Conventionnel,Suisse,16.89,kg
2020-06,Emmentaler,Conventionnel,Suisse,16.29,kg
2020-06,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-06,Lait drink,Bio,Suisse,1.8,Litre
2020-06,Crème à café,Conventionnel,Suisse,3.62,Litre
2020-06,Appenzell,Conventionnel,Suisse,16.63,kg
2020-06,Beurre à rôtir,Conventionnel,Suisse,17.96,kg
2020-06,Emmentaler,Conventionnel,Suisse,18.71,kg
2020-06,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-06,Beurre de choix,Bio,Suisse,19.85,kg
2020-06,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-06,Vacherin fribourgeois,Conventionnel,Suisse,18.22,kg
2020-06,Mozzarella,Conventionnel,Suisse,9.93,kg
2020-06,Tilsit,Conventionnel,Suisse,17.43,kg
2020-06,Gruyère,Conventionnel,Suisse,21.08,kg
2020-06,Cottage cheese,Conventionnel,Suisse,7.8,kg
2020-06,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-06,Lait entier,Bio,Suisse,1.79,Litre
2020-06,Lait entier,Conventionnel,Suisse,1.33,Litre
2020-06,Lait drink,Conventionnel,Suisse,1.29,Litre
2020-06,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2020-06,Crème entière,Bio,Suisse,13.45,Litre
2020-06,Camembert 60%,Conventionnel,Suisse,18.48,kg
2020-06,Beurre de cuisine,Conventionnel,Suisse,12.88,kg
2020-06,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-06,Mozzarella,Bio,Suisse,14.6,kg
2020-06,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-06,"Yogourt, autres fruits",Bio,Suisse,4.56,kg
2020-05,Yogourt nature,Bio,Suisse,3.78,kg
2020-05,Emmentaler,Bio,Suisse,21.29,kg
2020-05,Brie CH 45%,Bio,Suisse,21.94,kg
2020-05,Emmentaler,Conventionnel,Suisse,19.77,kg
2020-05,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.53,kg
2020-05,Lait entier,Bio,Suisse,1.8,Litre
2020-05,Vacherin fribourgeois,Conventionnel,Suisse,19.29,kg
2020-05,Lait entier,Conventionnel,Suisse,1.23,Litre
2020-05,Sbrinz,Conventionnel,Suisse,23.82,kg
2020-05,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-05,Lait entier,Bio,Suisse,1.79,Litre
2020-05,Camembert 60%,Conventionnel,Suisse,18.48,kg
2020-05,Beurre de cuisine,Conventionnel,Suisse,12.0,kg
2020-05,Crème entière,Bio,Suisse,13.45,Litre
2020-05,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2020-05,Emmentaler,Conventionnel,Suisse,15.37,kg
2020-05,Fromage à raclette,Conventionnel,Suisse,21.66,kg
2020-05,Crème à café,Conventionnel,Suisse,3.6,Litre
2020-05,Crème entière,Conventionnel,Suisse,6.14,Litre
2020-05,"Yogourt, autres fruits",Bio,Suisse,4.56,kg
2020-05,Beurre de choix,Conventionnel,Suisse,15.55,kg
2020-05,Mozzarella,Conventionnel,Suisse,9.87,kg
2020-05,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-05,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-05,Lait drink,Bio,Suisse,1.8,Litre
2020-05,Appenzell,Conventionnel,Suisse,17.49,kg
2020-05,Beurre à rôtir,Conventionnel,Suisse,17.96,kg
2020-05,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-05,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-05,Tête de Moine,Conventionnel,Suisse,20.04,kg
2020-05,Demi-crème,Conventionnel,Suisse,5.1,Litre
2020-05,Mozzarella,Bio,Suisse,14.6,kg
2020-05,Tilsit,Bio,Suisse,21.51,kg
2020-05,Appenzell,Conventionnel,Suisse,16.63,kg
2020-05,Gruyère,Conventionnel,Suisse,21.0,kg
2020-05,Gruyère,Conventionnel,Suisse,16.85,kg
2020-05,Tilsit,Conventionnel,Suisse,16.5,kg
2020-05,Lait drink,Conventionnel,Suisse,1.37,Litre
2020-05,Beurre de choix,Bio,Suisse,19.85,kg
2020-05,Tilsit,Conventionnel,Suisse,13.53,kg
2020-05,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-05,Gruyère,Bio,Suisse,22.86,kg
2020-05,Tomme,Conventionnel,Suisse,18.8,kg
2020-05,Cottage cheese,Conventionnel,Suisse,7.25,kg
2020-05,Lait drink,Bio,Suisse,1.79,Litre
2020-04,Lait entier,Bio,Suisse,1.79,Litre
2020-04,Beurre de choix,Conventionnel,Suisse,15.65,kg
2020-04,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-04,Sbrinz,Conventionnel,Suisse,23.55,kg
2020-04,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-04,Crème entière,Bio,Suisse,13.45,Litre
2020-04,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-04,Appenzell,Conventionnel,Suisse,17.49,kg
2020-04,Gruyère,Bio,Suisse,22.86,kg
2020-04,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-04,Lait drink,Bio,Suisse,1.8,Litre
2020-04,Camembert 60%,Conventionnel,Suisse,18.64,kg
2020-04,Tilsit,Conventionnel,Suisse,17.17,kg
2020-04,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2020-04,Beurre de cuisine,Conventionnel,Suisse,12.88,kg
2020-04,"Yogourt, autres fruits",Bio,Suisse,4.56,kg
2020-04,Tomme,Conventionnel,Suisse,18.8,kg
2020-04,Lait drink,Bio,Suisse,1.79,Litre
2020-04,Yogourt nature,Bio,Suisse,3.78,kg
2020-04,Demi-crème,Conventionnel,Suisse,5.1,Litre
2020-04,Mozzarella,Bio,Suisse,14.6,kg
2020-04,Brie CH 45%,Bio,Suisse,21.94,kg
2020-04,Emmentaler,Conventionnel,Suisse,19.5,kg
2020-04,Gruyère,Conventionnel,Suisse,21.01,kg
2020-04,Gruyère,Conventionnel,Suisse,16.59,kg
2020-04,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-04,Beurre de choix,Bio,Suisse,19.85,kg
2020-04,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-04,Lait entier,Bio,Suisse,1.8,Litre
2020-04,Lait drink,Conventionnel,Suisse,1.38,Litre
2020-04,Lait entier,Conventionnel,Suisse,1.32,Litre
2020-04,Crème entière,Conventionnel,Suisse,6.6,Litre
2020-04,Tilsit,Conventionnel,Suisse,13.78,kg
2020-04,Beurre à rôtir,Conventionnel,Suisse,17.96,kg
2020-04,Tilsit,Bio,Suisse,21.51,kg
2020-04,Cottage cheese,Conventionnel,Suisse,7.8,kg
2020-04,Emmentaler,Conventionnel,Suisse,16.0,kg
2020-04,Vacherin fribourgeois,Conventionnel,Suisse,19.29,kg
2020-04,Mozzarella,Conventionnel,Suisse,9.93,kg
2020-04,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.6,kg
2020-04,Fromage à raclette,Conventionnel,Suisse,21.8,kg
2020-04,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-04,Emmentaler,Bio,Suisse,21.08,kg
2020-04,Crème à café,Conventionnel,Suisse,3.58,Litre
2020-04,Appenzell,Conventionnel,Suisse,16.63,kg
2020-03,Fromage à raclette,Conventionnel,Suisse,18.48,kg
2020-03,Vacherin fribourgeois,Conventionnel,Suisse,19.31,kg
2020-03,Appenzell,Conventionnel,Suisse,16.63,kg
2020-03,Beurre de cuisine,Conventionnel,Suisse,12.64,kg
2020-03,Tomme,Conventionnel,Suisse,18.8,kg
2020-03,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-03,Gruyère,Conventionnel,Suisse,19.48,kg
2020-03,Emmentaler,Conventionnel,Suisse,14.71,kg
2020-03,Brie CH 45%,Bio,Suisse,21.94,kg
2020-03,Cottage cheese,Conventionnel,Suisse,7.5,kg
2020-03,Tilsit,Bio,Suisse,21.51,kg
2020-03,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-03,Emmentaler,Conventionnel,Suisse,18.23,kg
2020-03,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-03,Mozzarella,Bio,Suisse,14.6,kg
2020-03,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-03,Lait drink,Bio,Suisse,1.8,Litre
2020-03,Crème à café,Conventionnel,Suisse,3.58,Litre
2020-03,"Yogourt, autres fruits",Bio,Suisse,4.56,kg
2020-03,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.6,kg
2020-03,Sbrinz,Conventionnel,Suisse,23.13,kg
2020-03,Beurre de choix,Bio,Suisse,19.85,kg
2020-03,Tilsit,Conventionnel,Suisse,13.71,kg
2020-03,Beurre à rôtir,Conventionnel,Suisse,17.96,kg
2020-03,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-03,Lait entier,Bio,Suisse,1.79,Litre
2020-03,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-03,Lait drink,Conventionnel,Suisse,1.27,Litre
2020-03,Emmentaler,Bio,Suisse,20.5,kg
2020-03,Mozzarella,Conventionnel,Suisse,9.4,kg
2020-03,Crème entière,Bio,Suisse,13.45,Litre
2020-03,Gruyère,Conventionnel,Suisse,15.94,kg
2020-03,Yogourt nature,Bio,Suisse,3.78,kg
2020-03,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-03,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2020-03,Beurre de choix,Conventionnel,Suisse,15.65,kg
2020-03,Appenzell,Conventionnel,Suisse,17.46,kg
2020-03,Crème entière,Conventionnel,Suisse,6.12,Litre
2020-03,Lait drink,Bio,Suisse,1.79,Litre
2020-03,Lait entier,Bio,Suisse,1.8,Litre
2020-03,Camembert 60%,Conventionnel,Suisse,18.64,kg
2020-03,Gruyère,Bio,Suisse,22.29,kg
2020-03,Lait entier,Conventionnel,Suisse,1.25,Litre
2020-03,Demi-crème,Conventionnel,Suisse,5.1,Litre
2020-03,Tilsit,Conventionnel,Suisse,16.73,kg
2020-02,Gruyère,Conventionnel,Suisse,20.61,kg
2020-02,Emmentaler,Bio,Suisse,20.5,kg
2020-02,Tomme,Conventionnel,Suisse,19.0,kg
2020-02,"Yogourt, autres fruits",Conventionnel,Suisse,2.89,kg
2020-02,Tilsit,Bio,Suisse,21.51,kg
2020-02,Lait drink,Conventionnel,Suisse,1.37,Litre
2020-02,Crème entière,Bio,Suisse,13.45,Litre
2020-02,Lait entier,Bio,Suisse,1.8,Litre
2020-02,Demi-crème,Conventionnel,Suisse,4.82,Litre
2020-02,Lait drink,Bio,Suisse,1.8,Litre
2020-02,Fromage à raclette,Conventionnel,Suisse,17.98,kg
2020-02,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-02,Brie CH 45%,Bio,Suisse,21.94,kg
2020-02,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-02,Tilsit,Conventionnel,Suisse,16.73,kg
2020-02,Lait entier,Conventionnel,Suisse,1.23,Litre
2020-02,Vacherin fribourgeois,Conventionnel,Suisse,19.31,kg
2020-02,Yogourt nature,Bio,Suisse,3.72,kg
2020-02,Emmentaler,Conventionnel,Suisse,14.59,kg
2020-02,Emmentaler,Conventionnel,Suisse,18.23,kg
2020-02,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-02,Tilsit,Conventionnel,Suisse,13.46,kg
2020-02,Gruyère,Conventionnel,Suisse,17.08,kg
2020-02,Mozzarella,Conventionnel,Suisse,9.87,kg
2020-02,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.6,kg
2020-02,Sbrinz,Conventionnel,Suisse,23.13,kg
2020-02,Crème entière,Conventionnel,Suisse,6.6,Litre
2020-02,Appenzell,Conventionnel,Suisse,16.63,kg
2020-02,Crème à café,Conventionnel,Suisse,3.4,Litre
2020-02,Camembert 60%,Conventionnel,Suisse,18.72,kg
2020-02,Cottage cheese,Conventionnel,Suisse,7.55,kg
2020-02,Beurre à rôtir,Conventionnel,Suisse,17.96,kg
2020-02,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-02,Appenzell,Conventionnel,Suisse,17.46,kg
2020-02,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-02,Mozzarella,Bio,Suisse,14.53,kg
2020-02,Gruyère,Bio,Suisse,22.29,kg
2020-02,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-02,Beurre de choix,Conventionnel,Suisse,15.65,kg
2020-02,Beurre de choix,Bio,Suisse,19.85,kg
2020-02,Lait entier,Bio,Suisse,1.79,Litre
2020-02,"Yogourt, autres fruits",Bio,Suisse,4.28,kg
2020-02,Lait drink,Bio,Suisse,1.79,Litre
2020-02,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-02,Beurre de cuisine,Conventionnel,Suisse,12.6,kg
2020-01,Emmentaler,Conventionnel,Suisse,18.23,kg
2020-01,Lait drink,Bio,Suisse,1.8,Litre
2020-01,Lait entier,Conventionnel,Suisse,1.34,Litre
2020-01,Mozzarella,Conventionnel,Suisse,10.07,kg
2020-01,Sbrinz,Conventionnel,Suisse,23.13,kg
2020-01,Lait entier,Bio,Suisse,1.79,Litre
2020-01,Vacherin fribourgeois,Conventionnel,Suisse,18.31,kg
2020-01,Crème entière,Conventionnel,Suisse,6.58,Litre
2020-01,Gruyère,Bio,Suisse,22.29,kg
2020-01,Yogourt nature,Conventionnel,Suisse,2.44,kg
2020-01,"Yogourt, autres fruits",Bio,Suisse,4.28,kg
2020-01,Beurre de choix,Bio,Suisse,19.85,kg
2020-01,Lait entier,Conventionnel,Suisse,1.58,Litre
2020-01,Emmentaler,Conventionnel,Suisse,15.59,kg
2020-01,Beurre à rôtir,Conventionnel,Suisse,17.87,kg
2020-01,Lait drink,Conventionnel,Suisse,1.58,Litre
2020-01,Tilsit,Conventionnel,Suisse,16.73,kg
2020-01,Brie CH 45%,Bio,Suisse,21.94,kg
2020-01,Crème à café,Conventionnel,Suisse,3.42,Litre
2020-01,Beurre de choix,Conventionnel,Suisse,15.65,kg
2020-01,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2020-01,Mozzarella,Bio,Suisse,14.33,kg
2020-01,Tomme,Conventionnel,Suisse,18.1,kg
2020-01,Tilsit,Conventionnel,Suisse,14.27,kg
2020-01,Lait drink,Bio,Suisse,1.79,Litre
2020-01,Tilsit,Bio,Suisse,21.51,kg
2020-01,Emmentaler,Bio,Suisse,20.5,kg
2020-01,Tête de Moine,Conventionnel,Suisse,21.18,kg
2020-01,Camembert 60%,Conventionnel,Suisse,18.72,kg
2020-01,Fromage à raclette,Conventionnel,Suisse,16.95,kg
2020-01,Gruyère,Conventionnel,Suisse,20.61,kg
2020-01,Appenzell,Conventionnel,Suisse,17.36,kg
2020-01,Crème entière,Bio,Suisse,13.45,Litre
2020-01,Lait drink,Conventionnel,Suisse,1.26,Litre
2020-01,Lait entier,Bio,Suisse,1.8,Litre
2020-01,Gruyère,Conventionnel,Suisse,16.2,kg
2020-01,Beurre de cuisine,Conventionnel,Suisse,12.52,kg
2020-01,Edamer CH,Conventionnel,Suisse,15.16,kg
2020-01,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2020-01,Yogourt nature,Bio,Suisse,3.61,kg
2020-01,Appenzell,Conventionnel,Suisse,15.75,kg
2020-01,Demi-crème,Conventionnel,Suisse,5.06,Litre
2020-01,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.6,kg
2020-01,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2020-01,Cottage cheese,Conventionnel,Suisse,7.5,kg
2019-12,Lait entier,Bio,Suisse,1.79,Litre
2019-12,Gruyère,Conventionnel,Suisse,20.62,kg
2019-12,Lait drink,Bio,Suisse,1.8,Litre
2019-12,Crème entière,Bio,Suisse,13.45,Litre
2019-12,Fromage à raclette,Conventionnel,Suisse,18.18,kg
2019-12,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2019-12,Tilsit,Conventionnel,Suisse,16.94,kg
2019-12,Crème entière,Conventionnel,Suisse,6.58,Litre
2019-12,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.6,kg
2019-12,Cottage cheese,Conventionnel,Suisse,7.85,kg
2019-12,Gruyère,Bio,Suisse,22.29,kg
2019-12,Tête de Moine,Conventionnel,Suisse,21.22,kg
2019-12,Emmentaler,Conventionnel,Suisse,19.29,kg
2019-12,Tilsit,Bio,Suisse,21.51,kg
2019-12,Lait entier,Bio,Suisse,1.8,Litre
2019-12,Lait drink,Conventionnel,Suisse,1.58,Litre
2019-12,Demi-crème,Conventionnel,Suisse,4.82,Litre
2019-12,Lait drink,Conventionnel,Suisse,1.35,Litre
2019-12,Brie CH 45%,Bio,Suisse,21.94,kg
2019-12,Vacherin fribourgeois,Conventionnel,Suisse,18.31,kg
2019-12,Sbrinz,Conventionnel,Suisse,23.13,kg
2019-12,Lait entier,Conventionnel,Suisse,1.32,Litre
2019-12,Emmentaler,Conventionnel,Suisse,14.71,kg
2019-12,Beurre de choix,Conventionnel,Suisse,15.65,kg
2019-12,Edamer CH,Conventionnel,Suisse,15.16,kg
2019-12,Emmentaler,Bio,Suisse,20.5,kg
2019-12,Mozzarella,Bio,Suisse,14.33,kg
2019-12,Tomme,Conventionnel,Suisse,19.0,kg
2019-12,Tilsit,Conventionnel,Suisse,14.27,kg
2019-12,Lait drink,Bio,Suisse,1.79,Litre
2019-12,Appenzell,Conventionnel,Suisse,16.63,kg
2019-12,Beurre à rôtir,Conventionnel,Suisse,17.87,kg
2019-12,Yogourt nature,Conventionnel,Suisse,2.44,kg
2019-12,Camembert 60%,Conventionnel,Suisse,18.8,kg
2019-12,"Yogourt, autres fruits",Bio,Suisse,4.28,kg
2019-12,Appenzell,Conventionnel,Suisse,18.47,kg
2019-12,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2019-12,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2019-12,Crème à café,Conventionnel,Suisse,3.62,Litre
2019-12,Beurre de cuisine,Conventionnel,Suisse,12.56,kg
2019-12,Beurre de choix,Bio,Suisse,19.85,kg
2019-12,Mozzarella,Conventionnel,Suisse,10.07,kg
2019-12,Gruyère,Conventionnel,Suisse,16.06,kg
2019-12,Yogourt nature,Bio,Suisse,3.61,kg
2019-12,Lait entier,Conventionnel,Suisse,1.58,Litre
2019-11,Appenzell,Conventionnel,Suisse,18.47,kg
2019-11,Mozzarella,Bio,Suisse,14.33,kg
2019-11,Lait drink,Bio,Suisse,1.8,Litre
2019-11,Lait drink,Conventionnel,Suisse,1.58,Litre
2019-11,Tomme,Conventionnel,Suisse,19.0,kg
2019-11,Appenzell,Conventionnel,Suisse,15.75,kg
2019-11,Lait entier,Bio,Suisse,1.79,Litre
2019-11,Edamer CH,Conventionnel,Suisse,15.16,kg
2019-11,Tilsit,Conventionnel,Suisse,16.01,kg
2019-11,Beurre de choix,Conventionnel,Suisse,15.65,kg
2019-11,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2019-11,Lait entier,Conventionnel,Suisse,1.58,Litre
2019-11,Lait drink,Bio,Suisse,1.79,Litre
2019-11,"Yogourt, autres fruits",Bio,Suisse,4.56,kg
2019-11,Gruyère,Conventionnel,Suisse,16.06,kg
2019-11,Beurre de choix,Bio,Suisse,19.85,kg
2019-11,Yogourt nature,Bio,Suisse,3.61,kg
2019-11,Beurre de cuisine,Conventionnel,Suisse,12.64,kg
2019-11,Lait drink,Conventionnel,Suisse,1.29,Litre
2019-11,Emmentaler,Conventionnel,Suisse,15.59,kg
2019-11,Camembert 60%,Conventionnel,Suisse,18.8,kg
2019-11,Tête de Moine,Conventionnel,Suisse,21.22,kg
2019-11,Tilsit,Conventionnel,Suisse,13.51,kg
2019-11,Brie CH 45%,Bio,Suisse,21.94,kg
2019-11,Gruyère,Conventionnel,Suisse,19.49,kg
2019-11,Demi-crème,Conventionnel,Suisse,5.12,Litre
2019-11,Yogourt nature,Conventionnel,Suisse,2.44,kg
2019-11,Crème entière,Conventionnel,Suisse,6.22,Litre
2019-11,Tilsit,Bio,Suisse,21.51,kg
2019-11,Gruyère,Bio,Suisse,22.29,kg
2019-11,Lait entier,Bio,Suisse,1.8,Litre
2019-11,Mozzarella,Conventionnel,Suisse,10.07,kg
2019-11,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2019-11,Fromage à raclette,Conventionnel,Suisse,18.18,kg
2019-11,Cottage cheese,Conventionnel,Suisse,7.5,kg
2019-11,Crème entière,Bio,Suisse,13.45,Litre
2019-11,Lait entier,Conventionnel,Suisse,1.34,Litre
2019-11,Sbrinz,Conventionnel,Suisse,23.13,kg
2019-11,Emmentaler,Conventionnel,Suisse,19.29,kg
2019-11,Crème à café,Conventionnel,Suisse,3.62,Litre
2019-11,Emmentaler,Bio,Suisse,20.5,kg
2019-11,Lait écrémé,Conventionnel,Suisse,1.53,Litre
2019-11,Vacherin fribourgeois,Conventionnel,Suisse,19.31,kg
2019-11,Beurre à rôtir,Conventionnel,Suisse,17.87,kg
2019-11,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.6,kg
2019-10,Lait entier,Conventionnel,Suisse,1.26,Litre
2019-10,Beurre de choix,Bio,Suisse,19.85,kg
2019-10,Demi-crème,Conventionnel,Suisse,4.82,Litre
2019-10,Lait drink,Bio,Suisse,1.8,Litre
2019-10,Gruyère,Conventionnel,Suisse,20.62,kg
2019-10,Lait drink,Bio,Suisse,1.79,Litre
2019-10,Brie CH 45%,Bio,Suisse,21.94,kg
2019-10,Brie CH 45%,Conventionnel,Suisse,18.39,kg
2019-10,Appenzell,Conventionnel,Suisse,17.46,kg
2019-10,Tête de Moine,Conventionnel,Suisse,21.22,kg
2019-10,Camembert 60%,Conventionnel,Suisse,18.8,kg
